48.120018,11.569354,40,SYB01
48.120553,11.568053,40,SYB02
48.119531,11.565401,40,SYB03
46.3,7.93,40,BIBA
46.15633,7.13579,40,FULLY
46.2,7.02,40,LAVEY
47.38,7.16,40,MTIA1
47.38,7.2,40,MTIA4
46.32,7.98,40,SBRS
47.53,8.99,40,WEIN
38.414173955,21.948052827,40,MG04
49.93433,17.7728,40,STEB
43.398667,7.863,40,MUG01
45.064487,5.801324,40,OGS2
43.64387,7.2191,40,PRIMA
48.844303,13.700627,40,GEC2X
35.22672,25.24974,40,CRE1
35.07685,25.24623,40,CRE3
38.07794,23.93306,40,DION
38.627687,22.791108,40,ELAT
38.38777,23.39447,40,THI1
40.802113,21.423543,40,FNA1
40.850275,21.398453,40,FNA2
40.834563,21.58431,40,FNA3
40.779542,21.359183,40,FNA4
40.724207,21.457443,40,FNA5
46.4694,10.3764,40,BORM
40.5573,15.5114,40,CAGG
37.578,13.216,40,CLTB
44.5808,11.8056,40,CMPO
38.6068,15.8856,40,JOPP
43.228783,13.176956,40,SSM1
42.8505,19.5152,40,KOME
48.2073,26.609,40,DRBR
46.0605,27.408,40,GHRR
45.3801,26.9747,40,GRER
45.8099,24.1757,40,SIBR
46.2653,21.663,40,SIRR
38.1723,15.8179,40,GMB1
